MEDIA_NAME,TIME(2020/06/18 16:22:17.797),FPOGX,FPOGY,FPOGS,FPOGD,FPOGV
20pt1.2sp,54.42871,0.2076,0.17105,54.08398,0.34473,1
20pt1.2sp,54.44531,0.20807,0.17171,54.08398,0.36133,1
20pt1.2sp,54.4624,0.20833,0.17288,54.08398,0.37842,1
20pt1.2sp,54.47754,0.20857,0.17395,54.08398,0.39355,1
20pt1.2sp,54.49414,0.20876,0.17467,54.08398,0.41016,1
20pt1.2sp,54.51074,0.20884,0.17568,54.08398,0.42676,1
20pt1.2sp,54.52686,0.20875,0.17612,54.08398,0.44287,1
20pt1.2sp,54.54346,0.20945,0.17669,54.08398,0.45947,1
20pt1.2sp,54.56006,0.20924,0.17704,54.08398,0.47607,1
20pt1.2sp,54.57861,0.20893,0.1771,54.08398,0.49463,1
20pt1.2sp,54.59229,0.20835,0.17784,54.08398,0.5083,1
20pt1.2sp,54.60986,0.20785,0.17921,54.08398,0.52588,1
20pt1.2sp,54.62598,0.20753,0.18089,54.08398,0.54199,1
20pt1.2sp,54.64209,0.20798,0.18275,54.08398,0.55811,1
20pt1.2sp,54.65967,0.20788,0.18373,54.08398,0.57568,1
20pt1.2sp,54.67578,0.20774,0.18456,54.08398,0.5918,1
20pt1.2sp,54.69092,0.20767,0.18524,54.08398,0.60693,1
20pt1.2sp,54.70801,0.2075,0.18586,54.08398,0.62402,1
20pt1.2sp,54.72412,0.20741,0.1866,54.08398,0.64014,1
20pt1.2sp,54.74072,0.20216,0.21301,54.08398,0.64014,0
20pt1.2sp,54.75732,0.19768,0.20962,54.08398,0.64014,0
20pt1.2sp,54.77441,0.19451,0.20425,54.08398,0.64014,0
20pt1.2sp,54.78955,0.19198,0.19443,54.74072,0.04883,1
20pt1.2sp,54.80566,0.19027,0.19267,54.74072,0.06494,1
20pt1.2sp,54.82275,0.18922,0.19176,54.74072,0.08203,1
20pt1.2sp,54.83887,0.19114,0.19428,54.74072,0.09814,1
20pt1.2sp,54.85547,0.19376,0.19376,54.74072,0.11475,1
20pt1.2sp,54.87207,0.19581,0.19336,54.74072,0.13135,1
20pt1.2sp,54.88965,0.19737,0.19208,54.74072,0.14893,1
20pt1.2sp,54.90918,0.19904,0.19113,54.74072,0.16846,1
20pt1.2sp,54.9209,0.20066,0.19104,54.74072,0.18018,1
20pt1.2sp,54.9375,0.20127,0.19365,54.74072,0.19678,1
20pt1.2sp,54.9541,0.20229,0.19831,54.74072,0.21338,1
20pt1.2sp,54.9707,0.20318,0.20235,54.74072,0.22998,1
20pt1.2sp,54.9873,0.20369,0.20594,54.74072,0.24658,1
20pt1.2sp,55.00391,0.20482,0.21036,54.74072,0.26318,1
20pt1.2sp,55.02441,0.20568,0.21387,54.74072,0.28369,1
20pt1.2sp,55.03613,0.20508,0.21562,54.74072,0.29541,1
20pt1.2sp,55.05225,0.20643,0.21685,54.74072,0.31152,1
20pt1.2sp,55.06934,0.20771,0.2181,54.74072,0.32861,1
20pt1.2sp,55.08545,0.20867,0.21942,54.74072,0.34473,1
20pt1.2sp,55.10254,0.2199,0.24914,54.74072,0.34473,0
20pt1.2sp,55.11914,0.22723,0.25241,54.74072,0.34473,0
20pt1.2sp,55.13477,0.21994,0.23612,54.74072,0.34473,0
20pt1.2sp,55.15137,0.2171,0.23716,55.10254,0.04883,1
20pt1.2sp,55.16797,0.21485,0.23625,55.10254,0.06543,1
20pt1.2sp,55.18457,0.21344,0.23726,55.10254,0.08203,1
20pt1.2sp,55.20166,0.20977,0.23697,55.10254,0.09912,1
20pt1.2sp,55.21777,0.20721,0.23737,55.10254,0.11523,1
20pt1.2sp,55.23291,0.20487,0.23662,55.10254,0.13037,1
20pt1.2sp,55.24951,0.20246,0.23844,55.10254,0.14697,1
20pt1.2sp,55.26611,0.20049,0.23993,55.10254,0.16357,1
20pt1.2sp,55.28223,0.20143,0.23997,55.10254,0.17969,1
20pt1.2sp,55.29883,0.20153,0.23955,55.10254,0.19629,1
20pt1.2sp,55.31543,0.2018,0.23974,55.10254,0.21289,1
20pt1.2sp,55.33203,0.20296,0.2411,55.10254,0.22949,1
20pt1.2sp,55.3501,0.20443,0.24153,55.10254,0.24756,1
20pt1.2sp,55.36523,0.20606,0.24293,55.10254,0.2627,1
20pt1.2sp,55.38184,0.20714,0.24386,55.10254,0.2793,1
20pt1.2sp,55.39844,0.20781,0.24661,55.10254,0.2959,1
20pt1.2sp,55.41504,0.20842,0.24908,55.10254,0.3125,1
20pt1.2sp,55.43066,0.20976,0.25147,55.10254,0.32813,1
20pt1.2sp,55.44727,0.21018,0.25359,55.10254,0.34473,1
20pt1.2sp,55.46289,0.21044,0.25519,55.10254,0.36035,1
20pt1.2sp,55.47998,0.21094,0.25609,55.10254,0.37744,1
20pt1.2sp,55.49658,0.2114,0.25525,55.10254,0.39404,1
20pt1.2sp,55.51318,0.21173,0.25416,55.10254,0.41064,1
20pt1.2sp,55.52979,0.21169,0.25199,55.10254,0.42725,1
20pt1.2sp,55.54688,0.212,0.24993,55.10254,0.44434,1
20pt1.2sp,55.56152,0.21239,0.2483,55.10254,0.45898,1
20pt1.2sp,55.57861,0.21225,0.24936,55.10254,0.47607,1
20pt1.2sp,55.59473,0.21219,0.25065,55.10254,0.49219,1
20pt1.2sp,55.61133,0.21209,0.25171,55.10254,0.50879,1
20pt1.2sp,55.62793,0.21163,0.25097,55.10254,0.52539,1
20pt1.2sp,55.64453,0.21075,0.25042,55.10254,0.54199,1
20pt1.2sp,55.66113,0.20978,0.24956,55.10254,0.55859,1
20pt1.2sp,55.68066,0.20935,0.2489,55.10254,0.57813,1
20pt1.2sp,55.69336,0.20878,0.24846,55.10254,0.59082,1
20pt1.2sp,55.70996,0.20836,0.24841,55.10254,0.60742,1
20pt1.2sp,55.72656,0.2086,0.24849,55.10254,0.62402,1
20pt1.2sp,55.74316,0.20909,0.24951,55.10254,0.64063,1
20pt1.2sp,55.76025,0.20967,0.25074,55.10254,0.65771,1
20pt1.2sp,55.77979,0.21002,0.25273,55.10254,0.67725,1
20pt1.2sp,55.79199,0.21033,0.25475,55.10254,0.68945,1
20pt1.2sp,55.80859,0.21063,0.25668,55.10254,0.70605,1
20pt1.2sp,55.82471,0.21071,0.25853,55.10254,0.72217,1
20pt1.2sp,55.84131,0.2107,0.25924,55.10254,0.73877,1
20pt1.2sp,55.85791,0.21327,0.2897,55.10254,0.73877,0
20pt1.2sp,55.875,0.21634,0.3039,55.10254,0.73877,0
20pt1.2sp,55.89551,0.20565,0.30698,55.10254,0.73877,0
20pt1.2sp,55.90771,0.19907,0.3057,55.85791,0.0498,1
20pt1.2sp,55.92285,0.19312,0.30488,55.85791,0.06494,1
20pt1.2sp,55.93994,0.18741,0.30656,55.85791,0.08203,1
20pt1.2sp,55.95605,0.18408,0.30951,55.85791,0.09814,1
20pt1.2sp,55.98975,0.19637,0.32382,55.85791,0.13184,1
20pt1.2sp,56.00781,0.20073,0.32959,55.85791,0.1499,1
20pt1.2sp,56.02246,0.20124,0.33037,55.85791,0.16455,1
20pt1.2sp,56.03857,0.20192,0.33008,55.85791,0.18066,1
20pt1.2sp,56.05469,0.20195,0.32837,55.85791,0.19678,1
20pt1.2sp,56.07129,0.20106,0.32439,55.85791,0.21338,1
20pt1.2sp,56.08887,0.20008,0.31878,55.85791,0.23096,1
20pt1.2sp,56.10547,0.199,0.31331,55.85791,0.24756,1
20pt1.2sp,56.12012,0.1987,0.3086,55.85791,0.26221,1
20pt1.2sp,56.13672,0.19883,0.30604,55.85791,0.27881,1
20pt1.2sp,56.15381,0.19895,0.30376,55.85791,0.2959,1
20pt1.2sp,56.16992,0.19903,0.30366,55.85791,0.31201,1
20pt1.2sp,56.18701,0.19898,0.303,55.85791,0.3291,1
20pt1.2sp,56.20313,0.199,0.30261,55.85791,0.34521,1
20pt1.2sp,56.21826,0.19879,0.30432,55.85791,0.36035,1
20pt1.2sp,56.23535,0.19868,0.30634,55.85791,0.37744,1
20pt1.2sp,56.25195,0.19872,0.30852,55.85791,0.39404,1
20pt1.2sp,56.26855,0.19881,0.30964,55.85791,0.41064,1
20pt1.2sp,56.28516,0.19907,0.30925,55.85791,0.42725,1
20pt1.2sp,56.30176,0.19932,0.30888,55.85791,0.44385,1
20pt1.2sp,56.31836,0.19932,0.30942,55.85791,0.46045,1
20pt1.2sp,56.3335,0.19878,0.31031,55.85791,0.47559,1
20pt1.2sp,56.35059,0.19822,0.311,55.85791,0.49268,1
20pt1.2sp,56.36719,0.19751,0.31056,55.85791,0.50928,1
20pt1.2sp,56.38379,0.19801,0.3099,55.85791,0.52588,1
20pt1.2sp,56.40039,0.19846,0.30928,55.85791,0.54248,1
20pt1.2sp,56.41748,0.20027,0.30889,55.85791,0.55957,1
20pt1.2sp,56.43408,0.20201,0.30904,55.85791,0.57617,1
20pt1.2sp,56.44873,0.20377,0.3095,55.85791,0.59082,1
20pt1.2sp,56.46582,0.20539,0.31032,55.85791,0.60791,1
20pt1.2sp,56.48193,0.20672,0.3108,55.85791,0.62402,1
20pt1.2sp,56.49854,0.20793,0.31107,55.85791,0.64063,1
20pt1.2sp,56.51514,0.20902,0.31222,55.85791,0.65723,1
20pt1.2sp,56.53223,0.23857,0.32172,55.85791,0.65723,0
20pt1.2sp,56.54736,0.24794,0.34709,55.85791,0.65723,0
20pt1.2sp,56.56396,0.24914,0.36618,55.85791,0.65723,0
20pt1.2sp,56.58057,0.25244,0.38343,56.53223,0.04834,1
20pt1.2sp,56.59717,0.25517,0.39566,56.53223,0.06494,1
20pt1.2sp,56.61377,0.25384,0.39932,56.53223,0.08154,1
20pt1.2sp,56.63086,0.2568,0.40306,56.53223,0.09863,1
20pt1.2sp,56.64697,0.25859,0.40451,56.53223,0.11475,1
20pt1.2sp,56.66211,0.25786,0.40501,56.53223,0.12988,1
20pt1.2sp,56.67871,0.25415,0.40217,56.53223,0.14648,1
20pt1.2sp,56.6958,0.25081,0.39926,56.53223,0.16357,1
20pt1.2sp,56.71191,0.2477,0.39531,56.53223,0.17969,1
20pt1.2sp,56.729,0.24388,0.39458,56.53223,0.19678,1
20pt1.2sp,56.74561,0.24118,0.39521,56.53223,0.21338,1
20pt1.2sp,56.76172,0.23977,0.39682,56.53223,0.22949,1
20pt1.2sp,56.77783,0.24059,0.39809,56.53223,0.24561,1
20pt1.2sp,56.79395,0.24123,0.39904,56.53223,0.26172,1
20pt1.2sp,56.81055,0.24083,0.40006,56.53223,0.27832,1
20pt1.2sp,56.82666,0.24005,0.40116,56.53223,0.29443,1
20pt1.2sp,56.84375,0.23943,0.40229,56.53223,0.31152,1
20pt1.2sp,56.86035,0.23864,0.40452,56.53223,0.32813,1
20pt1.2sp,56.87793,0.23766,0.40673,56.53223,0.3457,1
20pt1.2sp,56.89258,0.23677,0.40873,56.53223,0.36035,1
20pt1.2sp,56.90869,0.2359,0.41062,56.53223,0.37646,1
20pt1.2sp,56.92529,0.23477,0.4109,56.53223,0.39307,1
20pt1.2sp,56.94238,0.23367,0.41099,56.53223,0.41016,1
20pt1.2sp,56.95898,0.23216,0.40838,56.53223,0.42676,1
20pt1.2sp,56.97607,0.23072,0.40605,56.53223,0.44385,1
20pt1.2sp,56.99072,0.22931,0.40374,56.53223,0.4585,1
20pt1.2sp,57.00781,0.22844,0.4017,56.53223,0.47559,1
20pt1.2sp,57.02441,0.22754,0.39975,56.53223,0.49219,1
20pt1.2sp,57.04102,0.22675,0.39808,56.53223,0.50879,1
20pt1.2sp,57.05713,0.22674,0.39661,56.53223,0.5249,1
20pt1.2sp,57.07422,0.2074,0.37427,56.53223,0.5249,0
20pt1.2sp,57.09131,0.22113,0.36194,56.53223,0.5249,0
20pt1.2sp,57.10596,0.22292,0.38474,56.53223,0.5249,0
20pt1.2sp,57.12256,0.22347,0.39326,57.07422,0.04834,1
20pt1.2sp,57.13916,0.22314,0.39683,57.07422,0.06494,1
20pt1.2sp,57.15576,0.22506,0.39774,57.07422,0.08154,1
20pt1.2sp,57.17236,0.22696,0.39675,57.07422,0.09814,1
20pt1.2sp,57.18896,0.22823,0.3957,57.07422,0.11475,1
20pt1.2sp,57.20459,0.22963,0.39491,57.07422,0.13037,1
20pt1.2sp,57.2207,0.23117,0.39334,57.07422,0.14648,1
20pt1.2sp,57.23779,0.23256,0.39247,57.07422,0.16357,1
20pt1.2sp,57.25391,0.23393,0.39292,57.07422,0.17969,1
20pt1.2sp,57.27051,0.23505,0.39269,57.07422,0.19629,1
20pt1.2sp,57.28711,0.23629,0.39321,57.07422,0.21289,1
20pt1.2sp,57.30371,0.2372,0.39226,57.07422,0.22949,1
20pt1.2sp,57.31934,0.239,0.39296,57.07422,0.24512,1
20pt1.2sp,57.33643,0.24058,0.39357,57.07422,0.26221,1
20pt1.2sp,57.35303,0.24253,0.39506,57.07422,0.27881,1
20pt1.2sp,57.36963,0.24392,0.39666,57.07422,0.29541,1
20pt1.2sp,57.38623,0.24506,0.39778,57.07422,0.31201,1
20pt1.2sp,57.40283,0.24582,0.39761,57.07422,0.32861,1
20pt1.2sp,57.41992,0.2463,0.39759,57.07422,0.3457,1
20pt1.2sp,57.43457,0.24659,0.3971,57.07422,0.36035,1
20pt1.2sp,57.45117,0.24659,0.39631,57.07422,0.37695,1
20pt1.2sp,57.46777,0.24665,0.39625,57.07422,0.39355,1
20pt1.2sp,57.48438,0.24661,0.39589,57.07422,0.41016,1
20pt1.2sp,57.50098,0.24637,0.39395,57.07422,0.42676,1
20pt1.2sp,57.51807,0.24631,0.39214,57.07422,0.44385,1
20pt1.2sp,57.53271,0.2463,0.3906,57.07422,0.4585,1
20pt1.2sp,57.5498,0.24662,0.38963,57.07422,0.47559,1
20pt1.2sp,57.56641,0.24708,0.38901,57.07422,0.49219,1
20pt1.2sp,57.58252,0.24751,0.38843,57.07422,0.5083,1
20pt1.2sp,57.59961,0.24826,0.38736,57.07422,0.52539,1
20pt1.2sp,57.61621,0.24889,0.38561,57.07422,0.54199,1
20pt1.2sp,57.63232,0.25525,0.35934,57.07422,0.54199,0
20pt1.2sp,57.64844,0.29451,0.37562,57.07422,0.54199,0
20pt1.2sp,57.66504,0.30566,0.37963,57.07422,0.54199,0
20pt1.2sp,57.68115,0.31123,0.38163,57.63232,0.04883,1
20pt1.2sp,57.69775,0.31291,0.37971,57.63232,0.06543,1
20pt1.2sp,57.71436,0.31399,0.37374,57.63232,0.08203,1
20pt1.2sp,57.73145,0.31424,0.36737,57.63232,0.09912,1
20pt1.2sp,57.74658,0.31296,0.36631,57.63232,0.11426,1
20pt1.2sp,57.76367,0.31272,0.36356,57.63232,0.13135,1
20pt1.2sp,57.78076,0.31247,0.36096,57.63232,0.14844,1
20pt1.2sp,57.79639,0.3133,0.3593,57.63232,0.16406,1
20pt1.2sp,57.81348,0.31423,0.35626,57.63232,0.18115,1
20pt1.2sp,57.83008,0.31508,0.354,57.63232,0.19775,1
20pt1.2sp,57.8457,0.31443,0.3536,57.63232,0.21338,1
20pt1.2sp,57.86133,0.31561,0.35193,57.63232,0.229,1
20pt1.2sp,57.87842,0.3169,0.35172,57.63232,0.24609,1
20pt1.2sp,57.89502,0.32074,0.35325,57.63232,0.2627,1
20pt1.2sp,57.91162,0.32447,0.3561,57.63232,0.2793,1
20pt1.2sp,57.92822,0.32787,0.359,57.63232,0.2959,1
20pt1.2sp,57.94482,0.33003,0.36182,57.63232,0.3125,1
20pt1.2sp,57.96533,0.33254,0.3632,57.63232,0.33301,1
20pt1.2sp,57.97656,0.33488,0.36476,57.63232,0.34424,1
20pt1.2sp,57.99365,0.33703,0.36666,57.63232,0.36133,1
20pt1.2sp,58.01025,0.36342,0.38452,57.63232,0.36133,0
20pt1.2sp,58.02686,0.37185,0.42038,57.63232,0.36133,0
20pt1.2sp,58.04346,0.37419,0.41721,57.63232,0.36133,0
20pt1.2sp,58.06055,0.37474,0.41563,58.01025,0.05029,1
20pt1.2sp,58.07666,0.375,0.41395,58.01025,0.06641,1
20pt1.2sp,58.0918,0.38086,0.40854,58.01025,0.08154,1
20pt1.2sp,58.1084,0.38792,0.39887,58.01025,0.09814,1
20pt1.2sp,58.125,0.39312,0.39117,58.01025,0.11475,1
20pt1.2sp,58.1416,0.3992,0.38931,58.01025,0.13135,1
20pt1.2sp,58.1582,0.40478,0.3889,58.01025,0.14795,1
20pt1.2sp,58.17529,0.4093,0.38754,58.01025,0.16504,1
20pt1.2sp,58.18994,0.41122,0.38826,58.01025,0.17969,1
20pt1.2sp,58.20654,0.41354,0.38773,58.01025,0.19629,1
20pt1.2sp,58.22266,0.41543,0.38627,58.01025,0.2124,1
20pt1.2sp,58.23975,0.41699,0.38662,58.01025,0.22949,1
20pt1.2sp,58.25635,0.41912,0.38698,58.01025,0.24609,1
20pt1.2sp,58.27295,0.42104,0.38751,58.01025,0.2627,1
20pt1.2sp,58.28955,0.42317,0.38566,58.01025,0.2793,1
20pt1.2sp,58.30566,0.42598,0.38395,58.01025,0.29541,1
20pt1.2sp,58.32227,0.4285,0.3828,58.01025,0.31201,1
20pt1.2sp,58.33887,0.43077,0.38125,58.01025,0.32861,1
20pt1.2sp,58.35498,0.43287,0.38101,58.01025,0.34473,1
20pt1.2sp,58.37158,0.43483,0.38173,58.01025,0.36133,1
20pt1.2sp,58.3877,0.46106,0.37766,58.01025,0.36133,0
20pt1.2sp,58.40381,0.45791,0.39414,58.01025,0.36133,0
20pt1.2sp,58.42041,0.45706,0.40072,58.01025,0.36133,0
20pt1.2sp,58.43652,0.46021,0.40696,58.3877,0.04883,1
20pt1.2sp,58.45313,0.46215,0.4169,58.3877,0.06543,1
20pt1.2sp,58.47021,0.46337,0.42246,58.3877,0.08252,1
20pt1.2sp,58.48682,0.46588,0.42379,58.3877,0.09912,1
20pt1.2sp,58.50391,0.46813,0.42028,58.3877,0.11621,1
20pt1.2sp,58.52246,0.46986,0.41797,58.3877,0.13477,1
20pt1.2sp,58.53564,0.47391,0.41903,58.3877,0.14795,1
20pt1.2sp,58.55225,0.47804,0.41647,58.3877,0.16455,1
20pt1.2sp,58.56885,0.48151,0.41402,58.3877,0.18115,1
20pt1.2sp,58.58447,0.48446,0.41527,58.3877,0.19678,1
20pt1.2sp,58.60156,0.48584,0.41555,58.3877,0.21387,1
20pt1.2sp,58.61865,0.48701,0.41491,58.3877,0.23096,1
20pt1.2sp,58.63818,0.48639,0.413,58.3877,0.25049,1
20pt1.2sp,58.65137,0.48627,0.41179,58.3877,0.26367,1
20pt1.2sp,58.66748,0.48618,0.41072,58.3877,0.27979,1
20pt1.2sp,58.68359,0.48629,0.4091,58.3877,0.2959,1
20pt1.2sp,58.69971,0.48731,0.40847,58.3877,0.31201,1
20pt1.2sp,58.7168,0.48824,0.40791,58.3877,0.3291,1
20pt1.2sp,58.73779,0.48908,0.40564,58.3877,0.3501,1
20pt1.2sp,58.74951,0.48998,0.40426,58.3877,0.36182,1
20pt1.2sp,58.76611,0.4908,0.40315,58.3877,0.37842,1
20pt1.2sp,58.78223,0.49181,0.40181,58.3877,0.39453,1
20pt1.2sp,58.79883,0.49278,0.40048,58.3877,0.41113,1
20pt1.2sp,58.81543,0.49369,0.39951,58.3877,0.42773,1
20pt1.2sp,58.83203,0.49436,0.39955,58.3877,0.44434,1
20pt1.2sp,58.84912,0.49419,0.39908,58.3877,0.46143,1
20pt1.2sp,58.86475,0.49403,0.39853,58.3877,0.47705,1
20pt1.2sp,58.88086,0.49394,0.39774,58.3877,0.49316,1
20pt1.2sp,58.89746,0.49428,0.39623,58.3877,0.50977,1
20pt1.2sp,58.91406,0.50572,0.37063,58.3877,0.50977,0
20pt1.2sp,58.93115,0.51259,0.34637,58.3877,0.50977,0
20pt1.2sp,58.94775,0.51738,0.33636,58.3877,0.50977,0
20pt1.2sp,58.96289,0.51991,0.3303,58.91406,0.04883,1
20pt1.2sp,58.97949,0.52226,0.33584,58.91406,0.06543,1
20pt1.2sp,58.99609,0.52208,0.33024,58.91406,0.08203,1
20pt1.2sp,59.01221,0.52188,0.32689,58.91406,0.09814,1
20pt1.2sp,59.0293,0.52539,0.32436,58.91406,0.11523,1
20pt1.2sp,59.0459,0.52894,0.32211,58.91406,0.13184,1
20pt1.2sp,59.0625,0.53168,0.32189,58.91406,0.14844,1
20pt1.2sp,59.07813,0.53224,0.32205,58.91406,0.16406,1
20pt1.2sp,59.09473,0.53281,0.32657,58.91406,0.18066,1
20pt1.2sp,59.11084,0.53334,0.33006,58.91406,0.19678,1
20pt1.2sp,59.12744,0.53316,0.33284,58.91406,0.21338,1
20pt1.2sp,59.14355,0.53238,0.33584,58.91406,0.22949,1
20pt1.2sp,59.16113,0.5317,0.33757,58.91406,0.24707,1
20pt1.2sp,59.17578,0.53173,0.33924,58.91406,0.26172,1
20pt1.2sp,59.19287,0.53167,0.34223,58.91406,0.27881,1
20pt1.2sp,59.2085,0.53162,0.3449,58.91406,0.29443,1
20pt1.2sp,59.2251,0.53345,0.34489,58.91406,0.31104,1
20pt1.2sp,59.24219,0.53479,0.34517,58.91406,0.32813,1
20pt1.2sp,59.25879,0.53599,0.34562,58.91406,0.34473,1
20pt1.2sp,59.2749,0.5371,0.34528,58.91406,0.36084,1
20pt1.2sp,59.29102,0.53819,0.34684,58.91406,0.37695,1
20pt1.2sp,59.30811,0.53919,0.34829,58.91406,0.39404,1
20pt1.2sp,59.32422,0.54065,0.34751,58.91406,0.41016,1
20pt1.2sp,59.34082,0.54206,0.3466,58.91406,0.42676,1
20pt1.2sp,59.35791,0.54343,0.3453,58.91406,0.44385,1
20pt1.2sp,59.37451,0.54471,0.34411,58.91406,0.46045,1
20pt1.2sp,59.39111,0.54591,0.34226,58.91406,0.47705,1
20pt1.2sp,59.40625,0.57148,0.33292,58.91406,0.47705,0
20pt1.2sp,59.42285,0.57683,0.2976,58.91406,0.47705,0
20pt1.2sp,59.43945,0.58135,0.28987,58.91406,0.47705,0
20pt1.2sp,59.45605,0.58323,0.28912,59.40625,0.0498,1
20pt1.2sp,59.47266,0.59227,0.2862,59.40625,0.06641,1
20pt1.2sp,59.48926,0.59781,0.28957,59.40625,0.08301,1
20pt1.2sp,59.50586,0.60144,0.29438,59.40625,0.09961,1
20pt1.2sp,59.52148,0.60597,0.30019,59.40625,0.11523,1
20pt1.2sp,59.5376,0.60579,0.30772,59.40625,0.13135,1
20pt1.2sp,59.5542,0.60565,0.31374,59.40625,0.14795,1
20pt1.2sp,59.5708,0.60627,0.31878,59.40625,0.16455,1
20pt1.2sp,59.58691,0.60725,0.32166,59.40625,0.18066,1
20pt1.2sp,59.60645,0.60815,0.32348,59.40625,0.2002,1
20pt1.2sp,59.62061,0.60922,0.3246,59.40625,0.21436,1
20pt1.2sp,59.63623,0.61007,0.32732,59.40625,0.22998,1
20pt1.2sp,59.65283,0.61082,0.32969,59.40625,0.24658,1
20pt1.2sp,59.66943,0.61664,0.32991,59.40625,0.26318,1
20pt1.2sp,59.68652,0.62081,0.33224,59.40625,0.28027,1
20pt1.2sp,59.70313,0.63798,0.35793,59.40625,0.28027,0
20pt1.2sp,59.72412,0.66139,0.36986,59.40625,0.28027,0
20pt1.2sp,59.73535,0.66431,0.36777,59.40625,0.28027,0
20pt1.2sp,59.75195,0.66626,0.36385,59.70313,0.04883,1
20pt1.2sp,59.76807,0.66936,0.35536,59.70313,0.06494,1
20pt1.2sp,59.78516,0.67275,0.35473,59.70313,0.08203,1
20pt1.2sp,59.80127,0.67517,0.3543,59.70313,0.09814,1
20pt1.2sp,59.81787,0.67615,0.3465,59.70313,0.11475,1
20pt1.2sp,59.83887,0.67734,0.34704,59.70313,0.13574,1
20pt1.2sp,59.85107,0.67829,0.34748,59.70313,0.14795,1
20pt1.2sp,59.8667,0.67886,0.34477,59.70313,0.16357,1
20pt1.2sp,59.88281,0.67929,0.34194,59.70313,0.17969,1
20pt1.2sp,59.89941,0.67965,0.33954,59.70313,0.19629,1
20pt1.2sp,59.91553,0.6852,0.33713,59.70313,0.2124,1
20pt1.2sp,59.93896,0.69089,0.33501,59.70313,0.23584,1
20pt1.2sp,59.94922,0.69571,0.33366,59.70313,0.24609,1
20pt1.2sp,59.96533,0.69945,0.33302,59.70313,0.26221,1
20pt1.2sp,59.98145,0.70225,0.33383,59.70313,0.27832,1
20pt1.2sp,59.99805,0.70462,0.33497,59.70313,0.29492,1
20pt1.2sp,60.01416,0.70723,0.33525,59.70313,0.31104,1
20pt1.2sp,60.03174,0.73295,0.32596,59.70313,0.31104,0
20pt1.2sp,60.04932,0.73989,0.32798,59.70313,0.31104,0
20pt1.2sp,60.06445,0.74294,0.33084,59.70313,0.31104,0
20pt1.2sp,60.08008,0.74584,0.33245,60.03174,0.04834,1
20pt1.2sp,60.09668,0.74759,0.33341,60.03174,0.06494,1
20pt1.2sp,60.11279,0.75115,0.33414,60.03174,0.08105,1
20pt1.2sp,60.12988,0.75104,0.34103,60.03174,0.09814,1
20pt1.2sp,60.14697,0.75075,0.34661,60.03174,0.11523,1
20pt1.2sp,60.1626,0.75325,0.35337,60.03174,0.13086,1
20pt1.2sp,60.17822,0.75563,0.35531,60.03174,0.14648,1
20pt1.2sp,60.19531,0.75736,0.35754,60.03174,0.16357,1
20pt1.2sp,60.21094,0.7491,0.35922,60.03174,0.1792,1
20pt1.2sp,60.22754,0.742,0.36026,60.03174,0.1958,1
20pt1.2sp,60.24414,0.73598,0.36088,60.03174,0.2124,1
20pt1.2sp,60.26025,0.73069,0.35947,60.03174,0.22852,1
20pt1.2sp,60.27686,0.72622,0.35751,60.03174,0.24512,1
20pt1.2sp,60.29297,0.72235,0.35534,60.03174,0.26123,1
20pt1.2sp,60.31006,0.71865,0.35384,60.03174,0.27832,1
20pt1.2sp,60.32666,0.71497,0.35379,60.03174,0.29492,1
20pt1.2sp,60.34326,0.68559,0.3585,60.03174,0.29492,0
20pt1.2sp,60.36035,0.66988,0.36373,60.03174,0.29492,0
20pt1.2sp,60.37695,0.66359,0.36551,60.03174,0.29492,0
20pt1.2sp,60.39209,0.66044,0.36639,60.34326,0.04883,1
20pt1.2sp,60.40869,0.65922,0.36801,60.34326,0.06543,1
20pt1.2sp,60.4248,0.65791,0.36624,60.34326,0.08154,1
20pt1.2sp,60.44141,0.65718,0.36383,60.34326,0.09814,1
20pt1.2sp,60.45801,0.65639,0.35765,60.34326,0.11475,1
20pt1.2sp,60.4751,0.65175,0.35515,60.34326,0.13184,1
20pt1.2sp,60.4917,0.64804,0.35315,60.34326,0.14844,1
20pt1.2sp,60.5083,0.64511,0.35234,60.34326,0.16504,1
20pt1.2sp,60.52344,0.64202,0.35243,60.34326,0.18018,1
20pt1.2sp,60.54004,0.6394,0.35251,60.34326,0.19678,1
20pt1.2sp,60.55664,0.63757,0.35361,60.34326,0.21338,1
20pt1.2sp,60.57275,0.63564,0.35435,60.34326,0.22949,1
20pt1.2sp,60.58887,0.63395,0.35499,60.34326,0.24561,1
20pt1.2sp,60.60742,0.63176,0.357,60.34326,0.26416,1
20pt1.2sp,60.62207,0.62972,0.35798,60.34326,0.27881,1
20pt1.2sp,60.63867,0.62786,0.35927,60.34326,0.29541,1
20pt1.2sp,60.65527,0.6259,0.36036,60.34326,0.31201,1
20pt1.2sp,60.67188,0.62365,0.36006,60.34326,0.32861,1
20pt1.2sp,60.6875,0.6216,0.35979,60.34326,0.34424,1
20pt1.2sp,60.70459,0.62008,0.36104,60.34326,0.36133,1
20pt1.2sp,60.7251,0.59496,0.36987,60.34326,0.36133,0
20pt1.2sp,60.73682,0.58809,0.37018,60.34326,0.36133,0
20pt1.2sp,60.75342,0.57096,0.37702,60.34326,0.36133,0
20pt1.2sp,60.77002,0.5641,0.37594,60.7251,0.04492,1
20pt1.2sp,60.78711,0.56004,0.37368,60.7251,0.06201,1
